http://snomed.info/id/27140001|http://purl.org/sig/ont/fma/fma72719|"We have two entities from different biomedical ontologies.
The first one is ""Structure of gyrus fornicatus, Structure of gyrus fornicatus (body structure)"", which belongs to the broader category ""Thing""
The second one is ""Limbic lobe"", which belongs to the broader category ""Lobe of cerebral hemisphere"", under the even broader category ""Segment of cerebral hemisphere""

Do they mean the same thing? Respond with ""True"" or ""False""."
http://snomed.info/id/5868002|http://purl.org/sig/ont/fma/fma15932|"We have two entities from different biomedical ontologies.
The first one is ""Serosa of urinary bladder (body structure), Serosa of urinary bladder"", which belongs to the broader category ""Thing""
The second one is ""Serosa of urinary bladder"", which belongs to the broader category ""Serosa of organ"", under the even broader category ""Serosa""

Do they mean the same thing? Respond with ""True"" or ""False""."
http://snomed.info/id/714651002|http://purl.org/sig/ont/fma/fma71876|"We have two entities from different biomedical ontologies.
The first one is ""Entire accessory lacrimal gland (body structure), Entire accessory lacrimal gland"", which belongs to the broader category ""Thing""
The second one is ""Set of accessory lacrimal glands"", which belongs to the broader category ""Set of glands"", under the even broader category ""Set of organ regions""

Do they mean the same thing? Respond with ""True"" or ""False""."
http://snomed.info/id/279806005|http://purl.org/sig/ont/fma/fma71748|"We have two entities from different biomedical ontologies.
The first one is ""Pectoral lymph node group, Pectoral lymph node group (body structure)"", which belongs to the broader category ""Thing""
The second one is ""Pectoral axillary lymph node group"", which belongs to the broader category ""Lymph node group of upper limb"", under the even broader category ""Lymph node group""

Do they mean the same thing? Respond with ""True"" or ""False""."
http://snomed.info/id/303280009|http://purl.org/sig/ont/fma/fma35285|"We have two entities from different biomedical ontologies.
The first one is ""Entire interphalangeal joint of hand (body structure), Entire interphalangeal joint of hand"", which belongs to the broader category ""Interphalangeal joint of hand structure (body structure), Interphalangeal joint of hand structure"", under the even broader category ""Thing""
The second one is ""Interphalangeal joint of finger"", which belongs to the broader category ""Interphalangeal joint"", under the even broader category ""Synovial joint of free limb segment""

Do they mean the same thing? Respond with ""True"" or ""False""."
http://snomed.info/id/56284003|http://purl.org/sig/ont/fma/fma36921|"We have two entities from different biomedical ontologies.
The first one is ""Structure of subtendinous bursa of teres major muscle (body structure), Structure of subtendinous bursa of teres major muscle"", which belongs to the broader category ""Thing""
The second one is ""Subtendinous bursa of teres major"", which belongs to the broader category ""Subtendinous bursa"", under the even broader category ""Synovial bursa""

Do they mean the same thing? Respond with ""True"" or ""False""."
http://snomed.info/id/56284003|http://purl.org/sig/ont/fma/fma36922|"We have two entities from different biomedical ontologies.
The first one is ""Structure of subtendinous bursa of teres major muscle (body structure), Structure of subtendinous bursa of teres major muscle"", which belongs to the broader category ""Thing""
The second one is ""Subtendinous bursa of right teres major"", which belongs to the broader category ""Subtendinous bursa of teres major"", under the even broader category ""Subtendinous bursa""

Do they mean the same thing? Respond with ""True"" or ""False""."
http://snomed.info/id/56284003|http://purl.org/sig/ont/fma/fma36923|"We have two entities from different biomedical ontologies.
The first one is ""Structure of subtendinous bursa of teres major muscle (body structure), Structure of subtendinous bursa of teres major muscle"", which belongs to the broader category ""Thing""
The second one is ""Subtendinous bursa of left teres major"", which belongs to the broader category ""Subtendinous bursa of teres major"", under the even broader category ""Subtendinous bursa""

Do they mean the same thing? Respond with ""True"" or ""False""."
http://snomed.info/id/245920000|http://purl.org/sig/ont/fma/fma0323677|"We have two entities from different biomedical ontologies.
The first one is ""Thoracolumbar part of anterior longitudinal ligament (body structure), Thoracolumbar part of anterior longitudinal ligament"", which belongs to the broader category ""Thing""
The second one is ""Thoracolumbar segment of anterior longitudinal ligament"", which belongs to the broader category ""Segment of anterior longitudinal ligament"", under the even broader category ""Organ segment""

Do they mean the same thing? Respond with ""True"" or ""False""."
http://snomed.info/id/113268007|http://purl.org/sig/ont/fma/fma70813|"We have two entities from different biomedical ontologies.
The first one is ""Entire superior vesical artery (body structure), Entire superior vesical artery"", which belongs to the broader category ""Thing""
The second one is ""Set of superior vesical arteries"", which belongs to the broader category ""Set of arteries"", under the even broader category ""Set of organ regions""

Do they mean the same thing? Respond with ""True"" or ""False""."
