http://www.ihtsdo.org/snomed#Disorder_of_refraction|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Refractory_Disease|"We have two entities from different biomedical ontologies.
The first one is ""Disorder_of_refraction"", belongs to broader category ""Disorder_of_refraction_AND_OR_accommodation"", under the even broader category ""Disorder_of_vision"".
The second one is ""Refractory Disease"", belongs to broader category ""Clinical Course of Disease"", under the even broader category ""Diagnostic Findings, Finding, Clinical Finding, Signs and Symptoms"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Nickel_AND_OR_nickel_compound|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nickel_Compound|"We have two entities from different biomedical ontologies.
The first one is ""Nickel_AND_OR_nickel_compound"", belongs to broader category ""Metal_AND_OR_metallic_compound"", under the even broader category ""Chemical_categorized_structurally"".
The second one is ""Nickel Compound"", belongs to broader category ""Carcinogenic Metal"", under the even broader category ""Inorganic Carcinogen"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Hydroxyzine_hydrochloride|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hydroxyzine_Hydrochloride|"We have two entities from different biomedical ontologies.
The first one is ""Hydroxyzine_hydrochloride"", belongs to broader category ""Hydroxyzine"", under the even broader category ""Anxiolytic_agent, Anxiolytic, Piperazine_derivative_antihistamine"".
The second one is ""Anxanil, Hydroxyzine Hydrochloride, 1-(p-Chlorobenzhydryl)-4-(2-(2-hydroxyethoxy)ethyl)diethylenediamine Hydrochloride, HYDROXYZINE HYDROCHLORIDE, Hyzine-50, Atarax"", belongs to broader category ""H-1 Receptor Antagonist, Antihistamine, Histamine-1 Receptor Antagonist"", under the even broader category ""ADJ, Adjuvant"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Chromaffinoma|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sympathetic_Paraganglioma|"We have two entities from different biomedical ontologies.
The first one is ""Chromaffinoma"", belongs to broader category ""Neoplastic_disease"", under the even broader category ""Thing"" (also known as ""Thing"").
The second one is ""Sympathetic Paraganglionic Neoplasm, Chromaffin Tumor, Chromaffin Neoplasm, Sympathetic Paraganglioma, Chromaffinoma"", belongs to broader category ""Thing"" (also known as ""Thing"").

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Erythroplakia|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Erythroplakia|"We have two entities from different biomedical ontologies.
The first one is ""Erythroplakia"", belongs to broader category ""Epithelial_dysplasia"", under the even broader category ""Dysplasia"".
The second one is ""erythroplakia, Erythroplakia"", belongs to broader category ""Oral Cavity and Lip Premalignant Condition, Oral Cavity and Lip Precancerous Condition"", under the even broader category ""Head and Neck Precancerous Condition, Oral Disease, Oral Disorder"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Into_ureter|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Ureter|"We have two entities from different biomedical ontologies.
The first one is ""Into_ureter"", belongs to broader category ""Into-structure"", under the even broader category ""Vectors"".
The second one is ""Murine Ureter, Ureter, ureter"", belongs to broader category ""Retired Concept, isRetired, Retired Concepts, All Retired Concepts"", under the even broader category ""Retired_Kind"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Selenium|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dietary_Selenium|"We have two entities from different biomedical ontologies.
The first one is ""Selenium"", belongs to broader category ""Skin_agent, Selenium_AND_OR_selenium_compound, Trace_element"", under the even broader category ""Pharmaceuticalbiologic_product, Non-metal_elements_and_their_compounds_or_derivatives, Vitamintrace_element, Chemical_element"".
The second one is ""Dietary Selenium, Selenium"", belongs to broader category ""Dietary Mineral"", under the even broader category ""Mineral, Minerals, mineral, Bioactive Food Component"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Kidney_and_or_ureter_structures|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Kidney_and_Ureter|"We have two entities from different biomedical ontologies.
The first one is ""Kidney_and_or_ureter_structures"", belongs to broader category ""Urinary_system_structure"", under the even broader category ""Structure_of_genitourinary_system"".
The second one is ""Kidney and Ureter"", belongs to broader category ""Urinary System Part"", under the even broader category ""Body Part"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Other_specified_heart_disease|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Heart_Disease|"We have two entities from different biomedical ontologies.
The first one is ""Other_specified_heart_disease"", belongs to broader category ""Other_forms_of_heart_disease"", under the even broader category ""Heart_disease"".
The second one is ""Heart Disease, CARDIAC DISORDERS, Heart Disorder"", belongs to broader category ""Cardiovascular Disorders, Cardiovascular Disorder, Cardiovascular Disease, Cardiovascular Diseases, Thoracic Disorder, Thoracic Disease"", under the even broader category ""Respiratory and Thoracic Disorder, Respiratory, Thoracic, and Mediastinal Disorder, Respiratory and Thoracic Disease, Respiratory, Thoracic, and Mediastinal Disease, RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Euphorbia|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Euphorbia|"We have two entities from different biomedical ontologies.
The first one is ""Euphorbia"", belongs to broader category ""Family_euphorbiaceae_-_spurge"", under the even broader category ""Wild_flowers, Phylogenetic_group_6"".
The second one is ""Euphorbia, Spurges, EUPHORBIA"", belongs to broader category ""Tracheophyta, Plants, Vascular, Higher Plant, Vascular Plant"", under the even broader category ""Plant, Plants, General, Plants, Viridiplantae"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Furosemide|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Furosemide|"We have two entities from different biomedical ontologies.
The first one is ""Furosemide"", belongs to broader category ""Sulfonamide_diuretic, Saluretic_drug, Loop_diuretic"", under the even broader category ""Sulfonamide, Diuretic"".
The second one is ""FRS, Furosemide, LB 502, LB-502, SK-Furosemide, FUROSEMIDE, Lasix"", belongs to broader category ""Loop Diuretic"", under the even broader category ""Diuretic, diuretic"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Raspberries|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Raspberry_Flavor|"We have two entities from different biomedical ontologies.
The first one is ""Raspberries"", belongs to broader category ""Fresh_fruit"", under the even broader category ""Fruit"".
The second one is ""RASPBERRY, Raspberry Flavor, raspberry"", belongs to broader category ""SPL Flavor, SPLFLAVOR, Structured Product Labeling Flavor"", under the even broader category ""Medical Product Characteristics"".

Do they mean the same thing? Respond with ""True"" or ""False""."
http://www.ihtsdo.org/snomed#Impairment|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Impairment|"We have two entities from different biomedical ontologies.
The first one is ""Impairment"", belongs to broader category ""Body_disability_AND_OR_failure_state"", under the even broader category ""General_body_state_finding, General_clinical_state_finding"".
The second one is ""Impaired, Impairment"", belongs to broader category ""Conceptual Entity"", under the even broader category ""NCI_Kind"".

Do they mean the same thing? Respond with ""True"" or ""False""."
